# #initialSiteID,finalSiteID,s_x[ang.],s_y[ang.],s_z[ang.],freq[Hz]
11171,9400,-1.0956701438,0.0000000000,1.0956701438,3.5393923645e+09
11172,9396,1.0956714012,0.0000000000,1.0956701438,2.8249748857e+09
11172,9399,1.0956714012,0.0000000000,-1.0956701438,2.7470126883e+11
11173,9364,1.0956714012,-1.0956701438,0.0000000000,7.6893675011e+11
11173,9367,1.0956714012,1.0956701438,0.0000000000,3.2651721323e+09
11174,9363,-1.0956701438,1.0956701438,0.0000000000,5.9593440873e+12
11174,9368,-1.0956701438,-1.0956701438,0.0000000000,6.1306028059e+12
11175,9362,-1.0956701438,1.0956701438,0.0000000000,2.6477746542e+11
11175,9365,-1.0956701438,-1.0956701438,0.0000000000,2.8248284888e+09
11176,9361,1.0956714012,-1.0956701438,0.0000000000,3.5186387390e+11
11176,9366,1.0956714012,1.0956701438,0.0000000000,1.7668906041e+11
11177,9379,1.0956701438,0.0000000000,-1.0956701438,8.1716995726e+10
11177,9384,-1.0956701438,0.0000000000,-1.0956701438,8.2976671347e+10
11178,9380,-1.0956701438,0.0000000000,1.0956714012,2.7437710961e+11
11178,9383,1.0956701438,0.0000000000,1.0956714012,2.7890102307e+09
11179,9377,-1.0956701438,0.0000000000,1.0956714012,4.4441591982e+09
11179,9382,1.0956701438,0.0000000000,1.0956714012,1.2725651378e+12
11180,9378,1.0956701438,0.0000000000,-1.0956701438,6.1491487158e+12
11180,9381,-1.0956701438,0.0000000000,-1.0956701438,5.9916276223e+12
11181,9369,0.0000000000,1.0956714012,-1.0956701438,1.8167688278e+11
11181,9374,0.0000000000,1.0956714012,1.0956701438,3.5354795530e+11
11182,9370,0.0000000000,-1.0956701438,1.0956701438,8.2947025474e+10
11182,9373,0.0000000000,-1.0956701438,-1.0956701438,8.2347692686e+10
11183,9371,0.0000000000,-1.0956701438,1.0956701438,8.3028802832e+10
11183,9376,0.0000000000,-1.0956701438,-1.0956701438,8.2931937458e+10
11184,9372,0.0000000000,1.0956714012,-1.0956701438,2.7379933193e+11
11184,9375,0.0000000000,1.0956714012,1.0956701438,2.8251322434e+09
11185,9436,-1.0956701438,1.0956714012,0.0000000000,8.2970412481e+10
11185,9439,1.0956701438,1.0956714012,0.0000000000,8.3027113014e+10
11186,9435,1.0956701438,-1.0956701438,0.0000000000,8.0571592558e+07
11186,9440,-1.0956701438,-1.0956701438,0.0000000000,1.2526538974e+09
11187,9434,1.0956701438,-1.0956701438,0.0000000000,2.8257004186e+09
11187,9437,-1.0956701438,-1.0956701438,0.0000000000,2.7382807810e+11
11188,9433,-1.0956701438,1.0956714012,0.0000000000,8.2647288816e+10
11188,9438,1.0956701438,1.0956714012,0.0000000000,8.3098759379e+10
11189,9451,0.0000000000,1.0956701438,1.0956714012,3.9982085810e+10
11189,9456,0.0000000000,-1.0956701438,1.0956714012,1.7590392454e+08
11190,9452,0.0000000000,-1.0956701438,-1.0956701438,2.8226613004e+09
11190,9455,0.0000000000,1.0956701438,-1.0956701438,2.7378224517e+11
11191,9449,0.0000000000,-1.0956701438,-1.0956701438,3.5339871628e+11
11191,9454,0.0000000000,1.0956701438,-1.0956701438,1.8311952040e+11
11192,9450,0.0000000000,1.0956701438,1.0956714012,8.2925373974e+10
11192,9453,0.0000000000,-1.0956701438,1.0956714012,8.3057919951e+10
11193,9441,1.0956714012,0.0000000000,1.0956701438,5.0653346127e+09
11193,9446,1.0956714012,0.0000000000,-1.0956701438,1.0758515613e+12
11194,9442,-1.0956701438,0.0000000000,-1.0956701438,1.6458234701e+11
11194,9445,-1.0956701438,0.0000000000,1.0956701438,3.5330230746e+11
11195,9443,-1.0956701438,0.0000000000,-1.0956701438,2.8244997104e+09
11195,9448,-1.0956701438,0.0000000000,1.0956701438,2.6613705042e+11
11196,9444,1.0956714012,0.0000000000,1.0956701438,2.7426795792e+11
11196,9447,1.0956714012,0.0000000000,-1.0956701438,2.8250289687e+09
11197,9412,1.0956714012,-1.0956701438,0.0000000000,3.8419204890e+09
11197,9415,1.0956714012,1.0956701438,0.0000000000,6.6203923213e+11
11198,9411,-1.0956701438,1.0956701438,0.0000000000,8.2995371430e+10
11198,9416,-1.0956701438,-1.0956701438,0.0000000000,8.3039326185e+10
11199,9410,-1.0956701438,1.0956701438,0.0000000000,1.8031607003e+11
11199,9413,-1.0956701438,-1.0956701438,0.0000000000,1.5015158490e+10
11200,9409,1.0956714012,-1.0956701438,0.0000000000,3.5736221750e+09
11200,9414,1.0956714012,1.0956701438,0.0000000000,7.9091889174e+11
11201,9427,1.0956701438,0.0000000000,-1.0956701438,2.3591040436e+12
11201,9432,-1.0956701438,0.0000000000,-1.0956701438,5.4000706090e+09
11202,9428,-1.0956701438,0.0000000000,1.0956714012,3.5323435392e+11
11202,9431,1.0956701438,0.0000000000,1.0956714012,1.6573040313e+11
11203,9425,-1.0956701438,0.0000000000,1.0956714012,4.5125106072e+11
11203,9430,1.0956701438,0.0000000000,1.0956714012,5.2703333064e+09
11204,9426,1.0956701438,0.0000000000,-1.0956701438,2.8238826449e+09
11204,9429,-1.0956701438,0.0000000000,-1.0956701438,2.7414484540e+11
11205,9417,0.0000000000,1.0956714012,-1.0956701438,2.7418970551e+11
11205,9422,0.0000000000,1.0956714012,1.0956701438,2.8260104606e+09
11206,9418,0.0000000000,-1.0956701438,1.0956701438,2.7406252784e+11
11206,9421,0.0000000000,-1.0956701438,-1.0956701438,2.7814312105e+09
11207,9419,0.0000000000,-1.0956701438,1.0956701438,2.8251453874e+09
11207,9424,0.0000000000,-1.0956701438,-1.0956701438,2.5876540470e+11
11208,9420,0.0000000000,1.0956714012,-1.0956701438,8.3052849732e+10
11208,9423,0.0000000000,1.0956714012,1.0956701438,8.2733769737e+10
11209,9484,-1.0956701438,1.0956714012,0.0000000000,3.5317810954e+11
11209,9487,1.0956701438,1.0956714012,0.0000000000,1.6329817714e+11
11210,9483,1.0956701438,-1.0956701438,0.0000000000,2.6093273599e+11
11210,9488,-1.0956701438,-1.0956701438,0.0000000000,2.8064516582e+09
11211,9482,1.0956701438,-1.0956701438,0.0000000000,6.0700598809e+12
11211,9485,-1.0956701438,-1.0956701438,0.0000000000,5.8377244053e+12
11212,9481,-1.0956701438,1.0956714012,0.0000000000,8.3106941773e+10
11212,9486,1.0956701438,1.0956714012,0.0000000000,8.3101109806e+10
11213,9499,0.0000000000,1.0956701438,1.0956714012,8.2419707541e+10
11213,9504,0.0000000000,-1.0956701438,1.0956714012,8.2976927984e+10
11214,9500,0.0000000000,-1.0956701438,-1.0956701438,7.6817442201e+11
11214,9503,0.0000000000,1.0956701438,-1.0956701438,3.5794651536e+09
11215,9497,0.0000000000,-1.0956701438,-1.0956701438,1.7738519786e+11
11215,9502,0.0000000000,1.0956701438,-1.0956701438,3.5330374659e+11
11216,9498,0.0000000000,1.0956701438,1.0956714012,2.4665069614e+11
11216,9501,0.0000000000,-1.0956701438,1.0956714012,2.8050661019e+09
11217,9489,1.0956714012,0.0000000000,1.0956701438,3.4371864638e+09
11217,9494,1.0956714012,0.0000000000,-1.0956701438,7.6254449753e+11
11218,9490,-1.0956701438,0.0000000000,-1.0956701438,3.2239175731e+09
11218,9493,-1.0956701438,0.0000000000,1.0956701438,7.9131671279e+11
11219,9491,-1.0956701438,0.0000000000,-1.0956701438,8.3105449059e+10
11219,9496,-1.0956701438,0.0000000000,1.0956701438,8.2773095194e+10
11220,9492,1.0956714012,0.0000000000,1.0956701438,8.1944505513e+10
11220,9495,1.0956714012,0.0000000000,-1.0956701438,8.3013195360e+10
11221,9460,1.0956714012,-1.0956701438,0.0000000000,3.5346985919e+11
11221,9463,1.0956714012,1.0956701438,0.0000000000,1.7770700508e+11
11222,9459,-1.0956701438,1.0956701438,0.0000000000,1.6258341531e+11
11222,9464,-1.0956701438,-1.0956701438,0.0000000000,3.4320837141e+11
11223,9458,-1.0956701438,1.0956701438,0.0000000000,2.4654961741e+11
11223,9461,-1.0956701438,-1.0956701438,0.0000000000,1.5057215628e+10
11224,9457,1.0956714012,-1.0956701438,0.0000000000,1.6596744763e+11
11224,9462,1.0956714012,1.0956701438,0.0000000000,3.5299861465e+11
11225,9475,1.0956701438,0.0000000000,-1.0956701438,6.0322264720e+12
11225,9480,-1.0956701438,0.0000000000,-1.0956701438,5.9893479554e+12
11226,9476,-1.0956701438,0.0000000000,1.0956714012,3.5346120898e+11
11226,9479,1.0956701438,0.0000000000,1.0956714012,1.5928066900e+11
11227,9473,-1.0956701438,0.0000000000,1.0956714012,2.5687698806e+11
11227,9478,1.0956701438,0.0000000000,1.0956714012,2.8255308829e+09
11228,9474,1.0956701438,0.0000000000,-1.0956701438,2.7400056900e+11
11228,9477,-1.0956701438,0.0000000000,-1.0956701438,2.8197218535e+09
11229,9465,0.0000000000,1.0956714012,-1.0956701438,3.5324977283e+11
11229,9470,0.0000000000,1.0956714012,1.0956701438,1.7148282944e+11
11230,9466,0.0000000000,-1.0956701438,1.0956701438,5.3295991120e+09
11230,9469,0.0000000000,-1.0956701438,-1.0956701438,2.2106419020e+12
11231,9467,0.0000000000,-1.0956701438,1.0956701438,8.3051866976e+10
11231,9472,0.0000000000,-1.0956701438,-1.0956701438,8.2330971588e+10
11232,9468,0.0000000000,1.0956714012,-1.0956701438,1.5077507163e+10
11232,9471,0.0000000000,1.0956714012,1.0956701438,5.0474575999e+11
11233,9532,-1.0956701438,1.0956714012,0.0000000000,2.8113689776e+09
11233,9535,1.0956701438,1.0956714012,0.0000000000,2.4276938245e+11
11234,9531,1.0956701438,-1.0956701438,0.0000000000,8.3007818411e+10
11234,9536,-1.0956701438,-1.0956701438,0.0000000000,8.2299278914e+10
11235,9530,1.0956701438,-1.0956701438,0.0000000000,8.2885313126e+10
11235,9533,-1.0956701438,-1.0956701438,0.0000000000,8.3009923592e+10
11236,9529,-1.0956701438,1.0956714012,0.0000000000,8.3107685258e+10
11236,9534,1.0956701438,1.0956714012,0.0000000000,8.3104769696e+10
11237,9547,0.0000000000,1.0956701438,1.0956714012,7.5368002556e+11
11237,9552,0.0000000000,-1.0956701438,1.0956714012,3.6801494300e+09
11238,9548,0.0000000000,-1.0956701438,-1.0956701438,8.3049767825e+10
11238,9551,0.0000000000,1.0956701438,-1.0956701438,8.3026015532e+10
11239,9545,0.0000000000,-1.0956701438,-1.0956701438,3.5333524235e+11
11239,9550,0.0000000000,1.0956701438,-1.0956701438,1.8253143367e+11
11240,9546,0.0000000000,1.0956701438,1.0956714012,5.3617739375e+09
11240,9549,0.0000000000,-1.0956701438,1.0956714012,1.1943959211e+12
11241,9537,1.0956714012,0.0000000000,1.0956701438,1.7650985945e+11
11241,9542,1.0956714012,0.0000000000,-1.0956701438,3.5320695367e+11
11242,9538,-1.0956701438,0.0000000000,-1.0956701438,8.2965653790e+10
11242,9541,-1.0956701438,0.0000000000,1.0956701438,8.2985067122e+10
11243,9539,-1.0956701438,0.0000000000,-1.0956701438,8.3045301027e+10
11243,9544,-1.0956701438,0.0000000000,1.0956701438,8.3105141249e+10
11244,9540,1.0956714012,0.0000000000,1.0956701438,1.1204928678e+12
11244,9543,1.0956714012,0.0000000000,-1.0956701438,5.0371508084e+09
11245,9508,1.0956714012,-1.0956701438,0.0000000000,3.5358557889e+11
11245,9511,1.0956714012,1.0956701438,0.0000000000,1.7740091097e+11
11246,9507,-1.0956701438,1.0956701438,0.0000000000,4.6897505679e+09
11246,9512,-1.0956701438,-1.0956701438,0.0000000000,9.0555098361e+11
11247,9506,-1.0956701438,1.0956701438,0.0000000000,8.2743478499e+10
11247,9509,-1.0956701438,-1.0956701438,0.0000000000,8.3103622226e+10
11248,9505,1.0956714012,-1.0956701438,0.0000000000,1.6682346518e+11
11248,9510,1.0956714012,1.0956701438,0.0000000000,3.5314301400e+11
11249,9523,1.0956701438,0.0000000000,-1.0956701438,8.3061701153e+10
11249,9528,-1.0956701438,0.0000000000,-1.0956701438,8.3032166196e+10
11250,9524,-1.0956701438,0.0000000000,1.0956714012,8.3023472726e+10
11250,9527,1.0956701438,0.0000000000,1.0956714012,8.2956047722e+10
11251,9521,-1.0956701438,0.0000000000,1.0956714012,8.3003017465e+10
11251,9526,1.0956701438,0.0000000000,1.0956714012,8.3036766852e+10
11252,9522,1.0956701438,0.0000000000,-1.0956701438,2.8226147424e+09
11252,9525,-1.0956701438,0.0000000000,-1.0956701438,2.3676509065e+11
11253,9513,0.0000000000,1.0956714012,-1.0956701438,3.5152478804e+11
11253,9518,0.0000000000,1.0956714012,1.0956701438,1.7839321458e+11
11254,9514,0.0000000000,-1.0956701438,1.0956701438,8.2996337016e+10
11254,9517,0.0000000000,-1.0956701438,-1.0956701438,8.2263156288e+10
11255,9515,0.0000000000,-1.0956701438,1.0956701438,5.3718449909e+09
11255,9520,0.0000000000,-1.0956701438,-1.0956701438,2.5277619412e+12
11256,9516,0.0000000000,1.0956714012,-1.0956701438,2.6272116316e+11
11256,9519,0.0000000000,1.0956714012,1.0956701438,2.8106411048e+09
11257,9580,-1.0956701438,1.0956714012,0.0000000000,8.3105918429e+10
11257,9583,1.0956701438,1.0956714012,0.0000000000,8.2996114553e+10
11258,9579,1.0956701438,-1.0956701438,0.0000000000,1.5055864505e+10
11258,9584,-1.0956701438,-1.0956701438,0.0000000000,2.8485491329e+11
11259,9578,1.0956701438,-1.0956701438,0.0000000000,2.7466105831e+11
11259,9581,-1.0956701438,-1.0956701438,0.0000000000,2.7783480199e+09
11260,9577,-1.0956701438,1.0956714012,0.0000000000,8.3062401519e+10
11260,9582,1.0956701438,1.0956714012,0.0000000000,8.3106661851e+10
11261,9595,0.0000000000,1.0956701438,1.0956714012,8.2979117802e+10
11261,9600,0.0000000000,-1.0956701438,1.0956714012,8.2999296730e+10
11262,9596,0.0000000000,-1.0956701438,-1.0956701438,8.3106262369e+10
11262,9599,0.0000000000,1.0956701438,-1.0956701438,8.3047021681e+10
11263,9593,0.0000000000,-1.0956701438,-1.0956701438,2.8280574750e+09
11263,9598,0.0000000000,1.0956701438,-1.0956701438,2.5098471374e+11
11264,9594,0.0000000000,1.0956701438,1.0956714012,7.9043742416e+11
11264,9597,0.0000000000,-1.0956701438,1.0956714012,3.5235453785e+09
11265,9585,1.0956714012,0.0000000000,1.0956701438,8.3028434778e+10
11265,9590,1.0956714012,0.0000000000,-1.0956701438,8.3007842785e+10
11266,9586,-1.0956701438,0.0000000000,-1.0956701438,2.7348551174e+11
11266,9589,-1.0956701438,0.0000000000,1.0956701438,2.8278708708e+09
11267,9587,-1.0956701438,0.0000000000,-1.0956701438,1.6959767674e+11
11267,9592,-1.0956701438,0.0000000000,1.0956701438,3.5362306068e+11
11268,9588,1.0956714012,0.0000000000,1.0956701438,7.3791725605e+11
11268,9591,1.0956714012,0.0000000000,-1.0956701438,3.5664620075e+09
11269,9556,1.0956714012,-1.0956701438,0.0000000000,2.8267014564e+09
11269,9559,1.0956714012,1.0956701438,0.0000000000,2.5507087598e+11
11270,9555,-1.0956701438,1.0956701438,0.0000000000,7.9120249493e+11
11270,9560,-1.0956701438,-1.0956701438,0.0000000000,3.5624557443e+09
11271,9554,-1.0956701438,1.0956701438,0.0000000000,8.3062784021e+10
11271,9557,-1.0956701438,-1.0956701438,0.0000000000,8.3065460703e+10
11272,9553,1.0956714012,-1.0956701438,0.0000000000,3.5337776392e+11
11272,9558,1.0956714012,1.0956701438,0.0000000000,1.6978472381e+11
11273,9571,1.0956701438,0.0000000000,-1.0956701438,8.3106262417e+10
11273,9576,-1.0956701438,0.0000000000,-1.0956701438,8.3068265218e+10
11274,9572,-1.0956701438,0.0000000000,1.0956714012,2.8250224638e+09
11274,9575,1.0956701438,0.0000000000,1.0956714012,2.7322141910e+11
11275,9569,-1.0956701438,0.0000000000,1.0956714012,3.5334139140e+11
11275,9574,1.0956701438,0.0000000000,1.0956714012,1.6774791559e+11
11276,9570,1.0956701438,0.0000000000,-1.0956701438,2.8273342394e+09
11276,9573,-1.0956701438,0.0000000000,-1.0956701438,2.5098467524e+11
11277,9561,0.0000000000,1.0956714012,-1.0956701438,8.3105918394e+10
11277,9566,0.0000000000,1.0956714012,1.0956701438,8.3062401214e+10
11278,9562,0.0000000000,-1.0956701438,1.0956701438,2.8049652463e+09
11278,9565,0.0000000000,-1.0956701438,-1.0956701438,2.7466105660e+11
11279,9563,0.0000000000,-1.0956701438,1.0956701438,2.8475744663e+11
11279,9568,0.0000000000,-1.0956701438,-1.0956701438,1.4912790923e+10
11280,9564,0.0000000000,1.0956714012,-1.0956701438,8.2996114898e+10
11280,9567,0.0000000000,1.0956714012,1.0956701438,8.3106661850e+10
11281,11294,1.0956701438,1.0956701438,0.0000000000,8.2511637395e+10
11281,11296,-1.0956701438,1.0956701438,0.0000000000,8.2997075275e+10
11282,11293,-1.0956701438,-1.0956701438,0.0000000000,7.9340170781e+11
11282,11295,1.0956701438,-1.0956701438,0.0000000000,3.4645151790e+09
11283,11294,1.0956701438,-1.0956701438,0.0000000000,8.2511637888e+10
11283,11296,-1.0956701438,-1.0956701438,0.0000000000,8.2997075376e+10
11284,11293,-1.0956701438,1.0956701438,0.0000000000,3.8400019738e+09
11284,11295,1.0956701438,1.0956701438,0.0000000000,7.1583481213e+11
11285,11301,0.0000000000,-1.0956701438,1.0956701438,8.2936997210e+10
11285,11303,0.0000000000,1.0956701438,1.0956701438,8.3035190877e+10
11286,11302,0.0000000000,1.0956701438,-1.0956701438,2.8249390536e+09
11286,11304,0.0000000000,-1.0956701438,-1.0956701438,2.7467485496e+11
11287,11301,0.0000000000,-1.0956701438,-1.0956701438,8.2937016528e+10
11287,11303,0.0000000000,1.0956701438,-1.0956701438,8.3035199883e+10
11288,11302,0.0000000000,1.0956701438,1.0956701438,3.5324505077e+11
11288,11304,0.0000000000,-1.0956701438,1.0956701438,1.8309026974e+11
11289,11297,1.0956701438,0.0000000000,1.0956701438,2.8265157742e+09
11289,11299,1.0956701438,0.0000000000,-1.0956701438,2.5082722780e+11
11290,11298,-1.0956701438,0.0000000000,-1.0956701438,2.7419195689e+11
11290,11300,-1.0956701438,0.0000000000,1.0956701438,2.8077237665e+09
11291,11297,-1.0956701438,0.0000000000,1.0956701438,3.5344220967e+11
11291,11299,-1.0956701438,0.0000000000,-1.0956701438,1.6719380124e+11
11292,11298,1.0956701438,0.0000000000,-1.0956701438,1.8276837525e+11
11292,11300,1.0956701438,0.0000000000,1.0956701438,3.5109231893e+11
11293,11282,1.0956701438,1.0956701438,0.0000000000,7.4314423006e+11
11293,11284,1.0956701438,-1.0956701438,0.0000000000,3.7345066800e+09
11294,11281,-1.0956701438,-1.0956701438,0.0000000000,8.3010896237e+10
11294,11283,-1.0956701438,1.0956701438,0.0000000000,8.3024257697e+10
11295,11282,-1.0956701438,1.0956701438,0.0000000000,3.5966345841e+09
11295,11284,-1.0956701438,-1.0956701438,0.0000000000,7.7159331125e+11
11296,11281,1.0956701438,-1.0956701438,0.0000000000,8.3010899481e+10
11296,11283,1.0956701438,1.0956701438,0.0000000000,8.3024260547e+10
11297,11289,-1.0956701438,0.0000000000,-1.0956701438,2.8252840803e+09
11297,11291,1.0956701438,0.0000000000,-1.0956701438,2.7365757793e+11
11298,11290,1.0956701438,0.0000000000,1.0956701438,3.5335015009e+11
11298,11292,-1.0956701438,0.0000000000,1.0956701438,1.8258110346e+11
11299,11289,-1.0956701438,0.0000000000,1.0956701438,3.5328794791e+11
11299,11291,1.0956701438,0.0000000000,1.0956701438,1.8241170652e+11
11300,11290,1.0956701438,0.0000000000,-1.0956701438,2.8257794122e+09
11300,11292,-1.0956701438,0.0000000000,-1.0956701438,2.7391096260e+11
11301,11285,0.0000000000,1.0956701438,-1.0956701438,8.1380509685e+10
11301,11287,0.0000000000,1.0956701438,1.0956701438,8.3102046688e+10
11302,11286,0.0000000000,-1.0956701438,1.0956701438,2.8228402219e+09
11302,11288,0.0000000000,-1.0956701438,-1.0956701438,2.7401606546e+11
11303,11285,0.0000000000,-1.0956701438,-1.0956701438,8.1380519925e+10
11303,11287,0.0000000000,-1.0956701438,1.0956701438,8.3102046799e+10
11304,11286,0.0000000000,1.0956701438,1.0956701438,3.5298260644e+11
11304,11288,0.0000000000,1.0956701438,-1.0956701438,1.8265114214e+11
11305,11318,1.0956701438,1.0956701438,0.0000000000,2.8273957687e+09
11305,11320,-1.0956701438,1.0956701438,0.0000000000,2.7441395926e+11
11306,11317,-1.0956701438,-1.0956701438,0.0000000000,5.9774185656e+12
11306,11319,1.0956701438,-1.0956701438,0.0000000000,4.5412177422e+12
11307,11318,1.0956701438,-1.0956701438,0.0000000000,3.5355225619e+11
11307,11320,-1.0956701438,-1.0956701438,0.0000000000,1.8291636556e+11
11308,11317,-1.0956701438,1.0956701438,0.0000000000,8.5362985909e+10
11308,11319,1.0956701438,1.0956701438,0.0000000000,6.4940015213e+10
11309,11325,0.0000000000,-1.0956701438,1.0956701438,6.1981870143e+12
11309,11327,0.0000000000,1.0956701438,1.0956701438,6.1764474169e+12
11310,11326,0.0000000000,1.0956701438,-1.0956701438,1.8271132505e+11
11310,11328,0.0000000000,-1.0956701438,-1.0956701438,3.5313545376e+11
11311,11325,0.0000000000,-1.0956701438,-1.0956701438,8.8484194189e+10
11311,11327,0.0000000000,1.0956701438,-1.0956701438,8.8174260654e+10
11312,11326,0.0000000000,1.0956701438,1.0956701438,2.7410636962e+11
11312,11328,0.0000000000,-1.0956701438,1.0956701438,2.8240626393e+09
11313,11321,1.0956701438,0.0000000000,1.0956701438,7.7797479940e+11
11313,11323,1.0956701438,0.0000000000,-1.0956701438,3.2039552322e+09
11314,11322,-1.0956701438,0.0000000000,-1.0956701438,2.8233937744e+09
11314,11324,-1.0956701438,0.0000000000,1.0956701438,2.7379113289e+11
11315,11321,-1.0956701438,0.0000000000,1.0956701438,3.7653933917e+09
11315,11323,-1.0956701438,0.0000000000,-1.0956701438,6.6206478931e+11
11316,11322,1.0956701438,0.0000000000,-1.0956701438,3.5305181402e+11
11316,11324,1.0956701438,0.0000000000,1.0956701438,1.8250119388e+11
11317,11306,1.0956701438,1.0956701438,0.0000000000,1.2944819993e+10
11317,11308,1.0956701438,-1.0956701438,0.0000000000,1.5044227504e+10
11318,11305,-1.0956701438,-1.0956701438,0.0000000000,2.8274218441e+09
11318,11307,-1.0956701438,1.0956701438,0.0000000000,2.7475966782e+11
11319,11306,-1.0956701438,1.0956701438,0.0000000000,1.2887924304e+10
11319,11308,-1.0956701438,-1.0956701438,0.0000000000,1.5044036619e+10
11320,11305,1.0956701438,-1.0956701438,0.0000000000,3.5355551490e+11
11320,11307,1.0956701438,1.0956701438,0.0000000000,1.8314680385e+11
11321,11313,-1.0956701438,0.0000000000,-1.0956701438,6.9101180662e+11
11321,11315,1.0956701438,0.0000000000,-1.0956701438,3.8402618942e+09
11322,11314,1.0956701438,0.0000000000,1.0956701438,2.8234483443e+09
11322,11316,-1.0956701438,0.0000000000,1.0956701438,2.7374163937e+11
11323,11313,-1.0956701438,0.0000000000,1.0956701438,3.3440881739e+09
11323,11315,1.0956701438,0.0000000000,1.0956701438,7.9345370124e+11
11324,11314,1.0956701438,0.0000000000,-1.0956701438,3.5305863864e+11
11324,11316,-1.0956701438,0.0000000000,-1.0956701438,1.8246820342e+11
11325,11309,0.0000000000,1.0956701438,-1.0956701438,3.7262013933e+11
11325,11311,0.0000000000,1.0956701438,1.0956701438,1.5107697653e+10
11326,11310,0.0000000000,-1.0956701438,1.0956701438,1.8253259055e+11
11326,11312,0.0000000000,-1.0956701438,-1.0956701438,3.5318376353e+11
11327,11309,0.0000000000,-1.0956701438,-1.0956701438,3.7261813669e+11
11327,11311,0.0000000000,-1.0956701438,1.0956701438,1.5107696251e+10
11328,11310,0.0000000000,1.0956701438,1.0956701438,2.7383822578e+11
11328,11312,0.0000000000,1.0956701438,-1.0956701438,2.8244489410e+09
11329,11342,1.0956701438,1.0956701438,0.0000000000,8.2926589834e+10
11329,11344,-1.0956701438,1.0956701438,0.0000000000,8.2972487250e+10
11330,11341,-1.0956701438,-1.0956701438,0.0000000000,3.5324809044e+11
11330,11343,1.0956701438,-1.0956701438,0.0000000000,1.6005277240e+11
11331,11342,1.0956701438,-1.0956701438,0.0000000000,8.2926582062e+10
11331,11344,-1.0956701438,-1.0956701438,0.0000000000,8.2972481313e+10
11332,11341,-1.0956701438,1.0956701438,0.0000000000,2.8249644743e+09
11332,11343,1.0956701438,1.0956701438,0.0000000000,2.4012121682e+11
11333,11349,0.0000000000,-1.0956701438,1.0956701438,8.3020038379e+10
11333,11351,0.0000000000,1.0956701438,1.0956701438,8.2991215115e+10
11334,11350,0.0000000000,1.0956701438,-1.0956701438,7.4864323866e+11
11334,11352,0.0000000000,-1.0956701438,-1.0956701438,3.6139651605e+09
11335,11349,0.0000000000,-1.0956701438,-1.0956701438,8.3020040876e+10
11335,11351,0.0000000000,1.0956701438,-1.0956701438,8.2991218327e+10
11336,11350,0.0000000000,1.0956701438,1.0956701438,3.6233769182e+09
11336,11352,0.0000000000,-1.0956701438,1.0956701438,7.4670069296e+11
11337,11345,1.0956701438,0.0000000000,1.0956701438,3.5246969655e+11
11337,11347,1.0956701438,0.0000000000,-1.0956701438,1.7595345586e+11
11338,11346,-1.0956701438,0.0000000000,-1.0956701438,3.5320473209e+11
11338,11348,-1.0956701438,0.0000000000,1.0956701438,1.8146925237e+11
11339,11345,-1.0956701438,0.0000000000,1.0956701438,2.8187413655e+09
11339,11347,-1.0956701438,0.0000000000,-1.0956701438,2.6397104355e+11
11340,11346,1.0956701438,0.0000000000,-1.0956701438,2.8246166078e+09
11340,11348,1.0956701438,0.0000000000,1.0956701438,2.7224299622e+11
11341,11330,1.0956701438,1.0956701438,0.0000000000,2.6204440280e+11
11341,11332,1.0956701438,-1.0956701438,0.0000000000,2.8273250733e+09
11342,11329,-1.0956701438,-1.0956701438,0.0000000000,8.2990741284e+10
11342,11331,-1.0956701438,1.0956701438,0.0000000000,8.2332317439e+10
11343,11330,-1.0956701438,1.0956701438,0.0000000000,1.7466550695e+11
11343,11332,-1.0956701438,-1.0956701438,0.0000000000,3.5354320986e+11
11344,11329,1.0956701438,-1.0956701438,0.0000000000,8.2990741647e+10
11344,11331,1.0956701438,1.0956701438,0.0000000000,8.2332319630e+10
11345,11337,-1.0956701438,0.0000000000,-1.0956701438,2.6046627596e+11
11345,11339,1.0956701438,0.0000000000,-1.0956701438,2.8267375820e+09
11346,11338,1.0956701438,0.0000000000,1.0956701438,2.7405469728e+11
11346,11340,-1.0956701438,0.0000000000,1.0956701438,2.8214844501e+09
11347,11337,-1.0956701438,0.0000000000,1.0956701438,1.7361744157e+11
11347,11339,1.0956701438,0.0000000000,1.0956701438,3.5346988164e+11
11348,11338,1.0956701438,0.0000000000,-1.0956701438,1.8267685688e+11
11348,11340,-1.0956701438,0.0000000000,-1.0956701438,3.5281302711e+11
11349,11333,0.0000000000,1.0956701438,-1.0956701438,8.2660680587e+10
11349,11335,0.0000000000,1.0956701438,1.0956701438,8.3068349549e+10
11350,11334,0.0000000000,-1.0956701438,1.0956701438,7.8893913595e+11
11350,11336,0.0000000000,-1.0956701438,-1.0956701438,3.8350542029e+09
11351,11333,0.0000000000,-1.0956701438,-1.0956701438,8.2660679783e+10
11351,11335,0.0000000000,-1.0956701438,1.0956701438,8.3068349457e+10
11352,11334,0.0000000000,1.0956701438,1.0956701438,3.8184004262e+09
11352,11336,0.0000000000,1.0956701438,-1.0956701438,7.9237991763e+11
11353,11366,1.0956701438,1.0956701438,0.0000000000,1.6111712618e+11
11353,11368,-1.0956701438,1.0956701438,0.0000000000,3.5324087833e+11
11354,11365,-1.0956701438,-1.0956701438,0.0000000000,8.3018112156e+10
11354,11367,1.0956701438,-1.0956701438,0.0000000000,8.3052224694e+10
