#m,n,s_x,s_y,s_z,freq
2838,2342,0.0,0.9999990389288597,1.0000002963308237,38386525376.61379
2838,2577,0.0,0.9999990389288597,-0.999999038928862,38386525376.61379
2839,2337,0.0,0.9999990389288597,-1.0000002963308259,1194787072770.2207
2839,2582,0.0,0.9999990389288597,0.999997781526898,412986421242.2942
2840,2338,0.0,-1.0000002963308212,1.0000002963308237,412986421242.2942
2840,2581,0.0,-1.0000002963308212,-0.999999038928862,1936409551445.0542
2841,2329,1.0000002963308237,0.0,-1.0000002963308212,2348983123770.899
2841,2574,-0.999999038928862,0.0,-1.0000002963308212,2348983123770.899
2842,2330,-1.0000002963308259,0.0,0.9999990389288597,327549209757.35693
2842,2573,0.999997781526898,0.0,0.9999990389288597,2348983123770.899
2843,2333,1.0000002963308237,0.0,0.9999990389288597,1194787072770.2207
2843,2570,-0.999999038928862,0.0,0.9999990389288597,412986421242.2942
2844,2334,-1.0000002963308259,0.0,-1.0000002963308212,2348983123770.899
2844,2569,0.999997781526898,0.0,-1.0000002963308212,95154077036.39496
2845,2331,-1.0000002963308259,0.0,-1.0000002963308212,2348983123770.899
2845,2576,0.999997781526898,0.0,-1.0000002963308212,327549209757.35693
2846,2332,1.0000002963308237,0.0,0.9999990389288597,14334321228.314444
2846,2575,-0.999999038928862,0.0,0.9999990389288597,38386525376.61379
2847,2335,-1.0000002963308259,0.0,0.9999990389288597,14334321228.314444
2847,2572,0.999997781526898,0.0,0.9999990389288597,16095584074.76498
2848,2336,1.0000002963308237,0.0,-1.0000002963308212,222592842324.6861
2848,2571,-0.999999038928862,0.0,-1.0000002963308212,8030250466.733709
2849,2349,-1.0000002963308212,1.0000002963308237,0.0,2091945126043.1023
2849,2586,-1.0000002963308212,-0.999999038928862,0.0,142751614925.88324
2850,2350,0.9999990389288597,-1.0000002963308259,0.0,1105954965478.2212
2850,2585,0.9999990389288597,0.999997781526898,0.0,2348983123770.899
2851,2345,0.9999990389288597,1.0000002963308237,0.0,1105954965478.2212
2851,2590,0.9999990389288597,-0.999999038928862,0.0,327549209757.35693
2852,2346,-1.0000002963308212,-1.0000002963308259,0.0,905429837.6648185
2852,2589,-1.0000002963308212,0.999997781526898,0.0,806352977.4689223
2853,2351,-1.0000002963308212,-1.0000002963308259,0.0,327549209757.35693
2853,2588,-1.0000002963308212,0.999997781526898,0.0,327549209757.35693
2854,2352,0.9999990389288597,1.0000002963308237,0.0,1712646170.052584
2854,2587,0.9999990389288597,-0.999999038928862,0.0,1712646170.052584
2855,2347,0.9999990389288597,-1.0000002963308259,0.0,1105954965478.2212
2855,2592,0.9999990389288597,0.999997781526898,0.0,1105954965478.2212
2856,2348,-1.0000002963308212,1.0000002963308237,0.0,1194787072770.2207
2856,2591,-1.0000002963308212,-0.999999038928862,0.0,412986421242.2942
2857,2319,-1.0000002963308212,0.0,-1.0000002963308259,142751614925.88324
2857,2556,-1.0000002963308212,0.0,0.999997781526898,137342356270.78363
2858,2320,0.9999990389288597,0.0,1.0000002963308237,412986421242.2942
2858,2555,0.9999990389288597,0.0,-0.999999038928862,412986421242.2942
2859,2315,0.9999990389288597,0.0,-1.0000002963308259,83120763697.70837
2859,2560,0.9999990389288597,0.0,0.999997781526898,382280988518.7265
2860,2316,-1.0000002963308212,0.0,1.0000002963308237,382280988518.7265
2860,2559,-1.0000002963308212,0.0,-0.999999038928862,83120763697.70837
2861,2317,-1.0000002963308212,0.0,1.0000002963308237,142751614925.88324
2861,2554,-1.0000002963308212,0.0,-0.999999038928862,2091945126043.1023
2862,2318,0.9999990389288597,0.0,-1.0000002963308259,2348983123770.899
2862,2553,0.9999990389288597,0.0,0.999997781526898,2348983123770.899
2863,2313,0.9999990389288597,0.0,1.0000002963308237,222592842324.6861
2863,2558,0.9999990389288597,0.0,-0.999999038928862,8030250466.733709
2864,2314,-1.0000002963308212,0.0,-1.0000002963308259,382280988518.7265
2864,2557,-1.0000002963308212,0.0,0.999997781526898,83120763697.70837
2865,2305,0.0,1.0000002963308237,0.9999990389288597,405086252316.8791
2865,2550,0.0,-0.999999038928862,0.9999990389288597,806352977.4689223
2866,2306,0.0,-1.0000002963308259,-1.0000002963308212,1194787072770.2207
2866,2549,0.0,0.999997781526898,-1.0000002963308212,1194787072770.2207
2867,2309,0.0,1.0000002963308237,-1.0000002963308212,327549209757.35693
2867,2546,0.0,-0.999999038928862,-1.0000002963308212,327549209757.35693
2868,2310,0.0,-1.0000002963308259,0.9999990389288597,766232113976.6604
2868,2545,0.0,0.999997781526898,0.9999990389288597,79971085071.06894
2869,2307,0.0,-1.0000002963308259,0.9999990389288597,142751614925.88324
2869,2552,0.0,0.999997781526898,0.9999990389288597,137342356270.78363
2870,2308,0.0,1.0000002963308237,-1.0000002963308212,1194787072770.2207
2870,2551,0.0,-0.999999038928862,-1.0000002963308212,412986421242.2942
2871,2311,0.0,-1.0000002963308259,-1.0000002963308212,142751614925.88324
2871,2548,0.0,0.999997781526898,-1.0000002963308212,202101647981.51474
2872,2312,0.0,1.0000002963308237,0.9999990389288597,1194787072770.2207
2872,2547,0.0,-0.999999038928862,0.9999990389288597,412986421242.2942
2873,2325,1.0000002963308237,-1.0000002963308212,0.0,2348983123770.899
2873,2562,-0.999999038928862,-1.0000002963308212,0.0,1105954965478.2212
2874,2326,-1.0000002963308259,0.9999990389288597,0.0,1194787072770.2207
2874,2561,0.999997781526898,0.9999990389288597,0.0,412986421242.2942
2875,2321,1.0000002963308237,0.9999990389288597,0.0,38386525376.61379
2875,2566,-0.999999038928862,0.9999990389288597,0.0,222592842324.6861
2876,2322,-1.0000002963308259,-1.0000002963308212,0.0,2348983123770.899
2876,2565,0.999997781526898,-1.0000002963308212,0.0,327549209757.35693
2877,2327,-1.0000002963308259,-1.0000002963308212,0.0,412986421242.2942
2877,2564,0.999997781526898,-1.0000002963308212,0.0,412986421242.2942
2878,2328,1.0000002963308237,0.9999990389288597,0.0,327549209757.35693
2878,2563,-0.999999038928862,0.9999990389288597,0.0,327549209757.35693
2879,2323,-1.0000002963308259,0.9999990389288597,0.0,382280988518.7265
2879,2568,0.999997781526898,0.9999990389288597,0.0,83120763697.70837
2880,2324,1.0000002963308237,-1.0000002963308212,0.0,412986421242.2942
2880,2567,-0.999999038928862,-1.0000002963308212,0.0,1194787072770.2207
2881,1335,0.0,-1.0000002963308259,0.9999992065824562,38386525376.61379
2881,3492,0.0,-1.0000002963308259,-0.999999290409254,14334321228.314444
2882,1336,0.0,0.999999038928862,-0.999997781526898,1105954965478.2212
2882,3491,0.0,0.999999038928862,1.0000002963308259,2348983123770.899
2883,1331,0.0,0.999999038928862,0.9999992065824562,2348983123770.899
2883,3496,0.0,0.999999038928862,-0.999999290409254,2348983123770.899
2884,1332,0.0,-1.0000002963308259,-0.999997781526898,38386525376.61379
2884,3495,0.0,-1.0000002963308259,1.0000002963308259,4586372428.854416
2885,1333,0.0,-1.0000002963308259,-0.999997781526898,1194787072770.2207
2885,3490,0.0,-1.0000002963308259,1.0000002963308259,412986421242.2942
2886,1334,0.0,0.999999038928862,0.9999992065824562,1194787072770.2207
2886,3489,0.0,0.999999038928862,-0.999999290409254,1194787072770.2207
2887,1329,0.0,0.999999038928862,-0.999997781526898,327549209757.35693
2887,3494,0.0,0.999999038928862,1.0000002963308259,327549209757.35693
2888,1330,0.0,-1.0000002963308259,0.9999992065824562,1194787072770.2207
2888,3493,0.0,-1.0000002963308259,-0.999999290409254,412986421242.2942
2889,1321,0.9999992065824562,0.0,-1.0000002963308259,83120763697.70837
2889,3486,-0.999999290409254,0.0,-1.0000002963308259,83120763697.70837
2890,1322,-0.999997781526898,0.0,0.999999038928862,83120763697.70837
2890,3485,1.0000002963308259,0.0,0.999999038928862,83120763697.70837
2891,1325,0.9999992065824562,0.0,0.999999038928862,382280988518.7265
2891,3482,-0.999999290409254,0.0,0.999999038928862,83120763697.70837
2892,1326,-0.999997781526898,0.0,-1.0000002963308259,83120763697.70837
2892,3481,1.0000002963308259,0.0,-1.0000002963308259,83120763697.70837
2893,1323,-0.999997781526898,0.0,-1.0000002963308259,95154077036.39496
2893,3488,1.0000002963308259,0.0,-1.0000002963308259,327549209757.35693
2894,1324,0.9999992065824562,0.0,0.999999038928862,79971085071.06894
2894,3487,-0.999999290409254,0.0,0.999999038928862,766232113976.6604
2895,1327,-0.999997781526898,0.0,0.999999038928862,142751614925.88324
2895,3484,1.0000002963308259,0.0,0.999999038928862,137342356270.78363
2896,1328,0.9999992065824562,0.0,-1.0000002963308259,198235571333.3868
2896,3483,-0.999999290409254,0.0,-1.0000002963308259,198235571333.3868
2897,1341,-1.0000002963308259,0.9999992065824562,0.0,412986421242.2942
2897,3498,-1.0000002963308259,-0.999999290409254,0.0,412986421242.2942
2898,1342,0.999999038928862,-0.999997781526898,0.0,25587342004.79826
2898,3497,0.999999038928862,1.0000002963308259,0.0,25587342004.79826
2899,1337,0.999999038928862,0.9999992065824562,0.0,412986421242.2942
2899,3502,0.999999038928862,-0.999999290409254,0.0,412986421242.2942
2900,1338,-1.0000002963308259,-0.999997781526898,0.0,412986421242.2942
2900,3501,-1.0000002963308259,1.0000002963308259,0.0,412986421242.2942
2901,1343,-1.0000002963308259,-0.999997781526898,0.0,412986421242.2942
2901,3500,-1.0000002963308259,1.0000002963308259,0.0,412986421242.2942
2902,1344,0.999999038928862,0.9999992065824562,0.0,412986421242.2942
2902,3499,0.999999038928862,-0.999999290409254,0.0,1194787072770.2207
2903,1339,0.999999038928862,-0.999997781526898,0.0,327549209757.35693
2903,3504,0.999999038928862,1.0000002963308259,0.0,327549209757.35693
2904,1340,-1.0000002963308259,0.9999992065824562,0.0,83120763697.70837
2904,3503,-1.0000002963308259,-0.999999290409254,0.0,83120763697.70837
2905,1311,-1.0000002963308259,0.0,-0.999997781526898,412986421242.2942
2905,3468,-1.0000002963308259,0.0,1.0000002963308259,412986421242.2942
2906,1312,0.999999038928862,0.0,0.9999992065824562,142751614925.88324
2906,3467,0.999999038928862,0.0,-0.999999290409254,142751614925.88324
2907,1307,0.999999038928862,0.0,-0.999997781526898,25587342004.79826
2907,3472,0.999999038928862,0.0,1.0000002963308259,21504569934.776405
2908,1308,-1.0000002963308259,0.0,0.9999992065824562,412986421242.2942
2908,3471,-1.0000002963308259,0.0,-0.999999290409254,412986421242.2942
2909,1309,-1.0000002963308259,0.0,0.9999992065824562,412986421242.2942
2909,3466,-1.0000002963308259,0.0,-0.999999290409254,412986421242.2942
2910,1310,0.999999038928862,0.0,-0.999997781526898,412986421242.2942
2910,3465,0.999999038928862,0.0,1.0000002963308259,412986421242.2942
2911,1305,0.999999038928862,0.0,0.9999992065824562,412986421242.2942
2911,3470,0.999999038928862,0.0,-0.999999290409254,412986421242.2942
2912,1306,-1.0000002963308259,0.0,-0.999997781526898,412986421242.2942
2912,3469,-1.0000002963308259,0.0,1.0000002963308259,412986421242.2942
2913,1297,0.0,0.9999992065824562,0.999999038928862,2348983123770.899
2913,3462,0.0,-0.999999290409254,0.999999038928862,1105954965478.2212
2914,1298,0.0,-0.999997781526898,-1.0000002963308259,766232113976.6604
2914,3461,0.0,1.0000002963308259,-1.0000002963308259,79971085071.06894
2915,1301,0.0,0.9999992065824562,-1.0000002963308259,83120763697.70837
2915,3458,0.0,-0.999999290409254,-1.0000002963308259,202101647981.51474
2916,1302,0.0,-0.999997781526898,0.999999038928862,327549209757.35693
2916,3457,0.0,1.0000002963308259,0.999999038928862,1105954965478.2212
2917,1299,0.0,-0.999997781526898,0.999999038928862,412986421242.2942
2917,3464,0.0,1.0000002963308259,0.999999038928862,1194787072770.2207
2918,1300,0.0,0.9999992065824562,-1.0000002963308259,83120763697.70837
2918,3463,0.0,-0.999999290409254,-1.0000002963308259,382280988518.7265
2919,1303,0.0,-0.999997781526898,-1.0000002963308259,806352977.4689223
2919,3460,0.0,1.0000002963308259,-1.0000002963308259,806352977.4689223
2920,1304,0.0,0.9999992065824562,0.999999038928862,327549209757.35693
2920,3459,0.0,-0.999999290409254,0.999999038928862,327549209757.35693
2921,1317,0.9999992065824562,-1.0000002963308259,0.0,766232113976.6604
2921,3474,-0.999999290409254,-1.0000002963308259,0.0,766232113976.6604
2922,1318,-0.999997781526898,0.999999038928862,0.0,202101647981.51474
2922,3473,1.0000002963308259,0.999999038928862,0.0,83120763697.70837
2923,1313,0.9999992065824562,0.999999038928862,0.0,1194787072770.2207
2923,3478,-0.999999290409254,0.999999038928862,0.0,412986421242.2942
2924,1314,-0.999997781526898,-1.0000002963308259,0.0,327549209757.35693
2924,3477,1.0000002963308259,-1.0000002963308259,0.0,95154077036.39496
2925,1319,-0.999997781526898,-1.0000002963308259,0.0,198235571333.3868
2925,3476,1.0000002963308259,-1.0000002963308259,0.0,83120763697.70837
2926,1320,0.9999992065824562,0.999999038928862,0.0,1194787072770.2207
2926,3475,-0.999999290409254,0.999999038928862,0.0,1194787072770.2207
2927,1315,-0.999997781526898,0.999999038928862,0.0,8030250466.733709
2927,3480,1.0000002963308259,0.999999038928862,0.0,38386525376.61379
2928,1316,0.9999992065824562,-1.0000002963308259,0.0,382280988518.7265
2928,3479,-0.999999290409254,-1.0000002963308259,0.0,83120763697.70837
2929,1575,0.0,-1.0000002963308259,0.999999038928862,198235571333.3868
2929,3252,0.0,-1.0000002963308259,-0.9999996676298428,382280988518.7265
2930,1576,0.0,0.999999038928862,-1.0000002963308212,14334321228.314444
2930,3251,0.0,0.999999038928862,0.9999977815269027,8030250466.733709
2931,1571,0.0,0.999999038928862,0.999999038928862,2091945126043.1023
2931,3256,0.0,0.999999038928862,-0.9999996676298428,2091945126043.1023
2932,1572,0.0,-1.0000002963308259,-1.0000002963308212,1105954965478.2212
2932,3255,0.0,-1.0000002963308259,0.9999977815269027,95154077036.39496
2933,1573,0.0,-1.0000002963308259,-1.0000002963308212,202101647981.51474
2933,3250,0.0,-1.0000002963308259,0.9999977815269027,142751614925.88324
2934,1574,0.0,0.999999038928862,0.999999038928862,222592842324.6861
2934,3249,0.0,0.999999038928862,-0.9999996676298428,38386525376.61379
2935,1569,0.0,0.999999038928862,-1.0000002963308212,202101647981.51474
2935,3254,0.0,0.999999038928862,0.9999977815269027,198235571333.3868
2936,1570,0.0,-1.0000002963308259,0.999999038928862,806352977.4689223
2936,3253,0.0,-1.0000002963308259,-0.9999996676298428,806352977.4689223
2937,1561,0.999999038928862,0.0,-1.0000002963308259,382280988518.7265
2937,3246,-0.9999996676298428,0.0,-1.0000002963308259,83120763697.70837
2938,1562,-1.0000002963308212,0.0,0.999999038928862,83120763697.70837
2938,3245,0.9999977815269027,0.0,0.999999038928862,83120763697.70837
2939,1565,0.999999038928862,0.0,0.999999038928862,2348983123770.899
2939,3242,-0.9999996676298428,0.0,0.999999038928862,327549209757.35693
2940,1566,-1.0000002963308212,0.0,-1.0000002963308259,83120763697.70837
2940,3241,0.9999977815269027,0.0,-1.0000002963308259,83120763697.70837
2941,1563,-1.0000002963308212,0.0,-1.0000002963308259,38386525376.61379
2941,3248,0.9999977815269027,0.0,-1.0000002963308259,38386525376.61379
2942,1564,0.999999038928862,0.0,0.999999038928862,83120763697.70837
2942,3247,-0.9999996676298428,0.0,0.999999038928862,202101647981.51474
2943,1567,-1.0000002963308212,0.0,0.999999038928862,412986421242.2942
2943,3244,0.9999977815269027,0.0,0.999999038928862,1194787072770.2207
2944,1568,0.999999038928862,0.0,-1.0000002963308259,38386525376.61379
2944,3243,-0.9999996676298428,0.0,-1.0000002963308259,38386525376.61379
2945,1581,-1.0000002963308259,0.999999038928862,0.0,1936409551445.0542
2945,3258,-1.0000002963308259,-0.9999996676298428,0.0,412986421242.2942
2946,1582,0.999999038928862,-1.0000002963308212,0.0,83120763697.70837
2946,3257,0.999999038928862,0.9999977815269027,0.0,83120763697.70837
2947,1577,0.999999038928862,0.999999038928862,0.0,83120763697.70837
2947,3262,0.999999038928862,-0.9999996676298428,0.0,83120763697.70837
2948,1578,-1.0000002963308259,-1.0000002963308212,0.0,198235571333.3868
2948,3261,-1.0000002963308259,0.9999977815269027,0.0,83120763697.70837
2949,1583,-1.0000002963308259,-1.0000002963308212,0.0,83120763697.70837
2949,3260,-1.0000002963308259,0.9999977815269027,0.0,83120763697.70837
2950,1584,0.999999038928862,0.999999038928862,0.0,382280988518.7265
2950,3259,0.999999038928862,-0.9999996676298428,0.0,83120763697.70837
2951,1579,0.999999038928862,-1.0000002963308212,0.0,382280988518.7265
2951,3264,0.999999038928862,0.9999977815269027,0.0,198235571333.3868
2952,1580,-1.0000002963308259,0.999999038928862,0.0,412986421242.2942
2952,3263,-1.0000002963308259,-0.9999996676298428,0.0,412986421242.2942
2953,1551,-1.0000002963308259,0.0,-1.0000002963308212,83120763697.70837
2953,3228,-1.0000002963308259,0.0,0.9999977815269027,83120763697.70837
2954,1552,0.999999038928862,0.0,0.999999038928862,1194787072770.2207
2954,3227,0.999999038928862,0.0,-0.9999996676298428,1194787072770.2207
2955,1547,0.999999038928862,0.0,-1.0000002963308212,83120763697.70837
2955,3232,0.999999038928862,0.0,0.9999977815269027,83120763697.70837
2956,1548,-1.0000002963308259,0.0,0.999999038928862,412986421242.2942
2956,3231,-1.0000002963308259,0.0,-0.9999996676298428,412986421242.2942
2957,1549,-1.0000002963308259,0.0,0.999999038928862,83120763697.70837
2957,3226,-1.0000002963308259,0.0,-0.9999996676298428,83120763697.70837
2958,1550,0.999999038928862,0.0,-1.0000002963308212,382280988518.7265
2958,3225,0.999999038928862,0.0,0.9999977815269027,83120763697.70837
2959,1545,0.999999038928862,0.0,0.999999038928862,83120763697.70837
2959,3230,0.999999038928862,0.0,-0.9999996676298428,83120763697.70837
2960,1546,-1.0000002963308259,0.0,-1.0000002963308212,382280988518.7265
2960,3229,-1.0000002963308259,0.0,0.9999977815269027,83120763697.70837
2961,1537,0.0,0.999999038928862,0.999999038928862,202101647981.51474
2961,3222,0.0,-0.9999996676298428,0.999999038928862,2091945126043.1023
2962,1538,0.0,-1.0000002963308212,-1.0000002963308259,222592842324.6861
2962,3221,0.0,0.9999977815269027,-1.0000002963308259,14334321228.314444
2963,1541,0.0,0.999999038928862,-1.0000002963308259,202101647981.51474
2963,3218,0.0,-0.9999996676298428,-1.0000002963308259,83120763697.70837
2964,1542,0.0,-1.0000002963308212,0.999999038928862,198235571333.3868
2964,3217,0.0,0.9999977815269027,0.999999038928862,382280988518.7265
2965,1539,0.0,-1.0000002963308212,0.999999038928862,25587342004.79826
2965,3224,0.0,0.9999977815269027,0.999999038928862,25587342004.79826
2966,1540,0.0,0.999999038928862,-1.0000002963308259,202101647981.51474
2966,3223,0.0,-0.9999996676298428,-1.0000002963308259,83120763697.70837
2967,1543,0.0,-1.0000002963308212,-1.0000002963308259,1194787072770.2207
2967,3220,0.0,0.9999977815269027,-1.0000002963308259,1194787072770.2207
2968,1544,0.0,0.999999038928862,0.999999038928862,382280988518.7265
2968,3219,0.0,-0.9999996676298428,0.999999038928862,198235571333.3868
2969,1557,0.999999038928862,-1.0000002963308259,0.0,38386525376.61379
2969,3234,-0.9999996676298428,-1.0000002963308259,0.0,14334321228.314444
2970,1558,-1.0000002963308212,0.999999038928862,0.0,1127523781998.6714
2970,3233,0.9999977815269027,0.999999038928862,0.0,79971085071.06894
2971,1553,0.999999038928862,0.999999038928862,0.0,8030250466.733709
2971,3238,-0.9999996676298428,0.999999038928862,0.0,38386525376.61379
2972,1554,-1.0000002963308212,-1.0000002963308259,0.0,83120763697.70837
2972,3237,0.9999977815269027,-1.0000002963308259,0.0,198235571333.3868
2973,1559,-1.0000002963308212,-1.0000002963308259,0.0,222592842324.6861
2973,3236,0.9999977815269027,-1.0000002963308259,0.0,38386525376.61379
2974,1560,0.999999038928862,0.999999038928862,0.0,142751614925.88324
2974,3235,-0.9999996676298428,0.999999038928862,0.0,142751614925.88324
2975,1555,-1.0000002963308212,0.999999038928862,0.0,327549209757.35693
2975,3240,0.9999977815269027,0.999999038928862,0.0,1105954965478.2212
2976,1556,0.999999038928862,-1.0000002963308259,0.0,8030250466.733709
2976,3239,-0.9999996676298428,-1.0000002963308259,0.0,38386525376.61379
2977,1815,0.0,-1.0000002963308259,0.999999038928862,1105954965478.2212
2977,3012,0.0,-1.0000002963308259,-0.999999038928862,327549209757.35693
2978,1816,0.0,0.999999038928862,-1.0000002963308259,766232113976.6604
2978,3011,0.0,0.999999038928862,1.0000002963308259,766232113976.6604
2979,1811,0.0,0.999999038928862,0.999999038928862,2348983123770.899
2979,3016,0.0,0.999999038928862,-0.999999038928862,2348983123770.899
2980,1812,0.0,-1.0000002963308259,-1.0000002963308259,1105954965478.2212
2980,3015,0.0,-1.0000002963308259,1.0000002963308259,1105954965478.2212
2981,1813,0.0,-1.0000002963308259,-1.0000002963308259,38386525376.61379
2981,3010,0.0,-1.0000002963308259,1.0000002963308259,8030250466.733709
2982,1814,0.0,0.999999038928862,0.999999038928862,202101647981.51474
2982,3009,0.0,0.999999038928862,-0.999999038928862,2091945126043.1023
2983,1809,0.0,0.999999038928862,-1.0000002963308259,79971085071.06894
2983,3014,0.0,0.999999038928862,1.0000002963308259,79971085071.06894
2984,1810,0.0,-1.0000002963308259,0.999999038928862,1194787072770.2207
2984,3013,0.0,-1.0000002963308259,-0.999999038928862,1194787072770.2207
2985,1801,0.999999038928862,0.0,-1.0000002963308259,327549209757.35693
2985,3006,-0.999999038928862,0.0,-1.0000002963308259,327549209757.35693
2986,1802,-1.0000002963308259,0.0,0.999999038928862,412986421242.2942
2986,3005,1.0000002963308259,0.0,0.999999038928862,412986421242.2942
2987,1805,0.999999038928862,0.0,0.999999038928862,327549209757.35693
2987,3002,-0.999999038928862,0.0,0.999999038928862,2348983123770.899
2988,1806,-1.0000002963308259,0.0,-1.0000002963308259,412986421242.2942
2988,3001,1.0000002963308259,0.0,-1.0000002963308259,412986421242.2942
2989,1803,-1.0000002963308259,0.0,-1.0000002963308259,327549209757.35693
2989,3008,1.0000002963308259,0.0,-1.0000002963308259,95154077036.39496
2990,1804,0.999999038928862,0.0,0.999999038928862,1936409551445.0542
2990,3007,-0.999999038928862,0.0,0.999999038928862,412986421242.2942
2991,1807,-1.0000002963308259,0.0,0.999999038928862,1194787072770.2207
2991,3004,1.0000002963308259,0.0,0.999999038928862,412986421242.2942
2992,1808,0.999999038928862,0.0,-1.0000002963308259,1936409551445.0542
2992,3003,-0.999999038928862,0.0,-1.0000002963308259,1194787072770.2207
2993,1821,-1.0000002963308259,0.999999038928862,0.0,301108852.3653958
2993,3018,-1.0000002963308259,-0.999999038928862,0.0,176543600106.21133
2994,1822,0.999999038928862,-1.0000002963308259,0.0,382280988518.7265
2994,3017,0.999999038928862,1.0000002963308259,0.0,83120763697.70837
2995,1817,0.999999038928862,0.999999038928862,0.0,83120763697.70837
2995,3022,0.999999038928862,-0.999999038928862,0.0,83120763697.70837
2996,1818,-1.0000002963308259,-1.0000002963308259,0.0,8030250466.733709
2996,3021,-1.0000002963308259,1.0000002963308259,0.0,38386525376.61379
2997,1823,-1.0000002963308259,-1.0000002963308259,0.0,1936409551445.0542
2997,3020,-1.0000002963308259,1.0000002963308259,0.0,412986421242.2942
2998,1824,0.999999038928862,0.999999038928862,0.0,142751614925.88324
2998,3019,0.999999038928862,-0.999999038928862,0.0,142751614925.88324
2999,1819,0.999999038928862,-1.0000002963308259,0.0,2091945126043.1023
2999,3024,0.999999038928862,1.0000002963308259,0.0,142751614925.88324
3000,1820,-1.0000002963308259,0.999999038928862,0.0,83120763697.70837
3000,3023,-1.0000002963308259,-0.999999038928862,0.0,83120763697.70837
3001,1791,-1.0000002963308259,0.0,-1.0000002963308259,412986421242.2942
3001,2988,-1.0000002963308259,0.0,1.0000002963308259,412986421242.2942
3002,1792,0.999999038928862,0.0,0.999999038928862,8030250466.733709
3002,2987,0.999999038928862,0.0,-0.999999038928862,38386525376.61379
3003,1787,0.999999038928862,0.0,-1.0000002963308259,83120763697.70837
3003,2992,0.999999038928862,0.0,1.0000002963308259,83120763697.70837
3004,1788,-1.0000002963308259,0.0,0.999999038928862,1936409551445.0542
3004,2991,-1.0000002963308259,0.0,-0.999999038928862,412986421242.2942
3005,1789,-1.0000002963308259,0.0,0.999999038928862,1194787072770.2207
3005,2986,-1.0000002963308259,0.0,-0.999999038928862,412986421242.2942
3006,1790,0.999999038928862,0.0,-1.0000002963308259,327549209757.35693
3006,2985,0.999999038928862,0.0,1.0000002963308259,327549209757.35693
3007,1785,0.999999038928862,0.0,0.999999038928862,412986421242.2942
3007,2990,0.999999038928862,0.0,-0.999999038928862,412986421242.2942
3008,1786,-1.0000002963308259,0.0,-1.0000002963308259,1712646170.052584
3008,2989,-1.0000002963308259,0.0,1.0000002963308259,806352977.4689223
3009,1777,0.0,0.999999038928862,0.999999038928862,38386525376.61379
3009,2982,0.0,-0.999999038928862,0.999999038928862,8030250466.733709
3010,1778,0.0,-1.0000002963308259,-1.0000002963308259,202101647981.51474
3010,2981,0.0,1.0000002963308259,-1.0000002963308259,2091945126043.1023
3011,1781,0.0,0.999999038928862,-1.0000002963308259,38386525376.61379
3011,2978,0.0,-0.999999038928862,-1.0000002963308259,16095584074.76498
3012,1782,0.0,-1.0000002963308259,0.999999038928862,1105954965478.2212
3012,2977,0.0,1.0000002963308259,0.999999038928862,327549209757.35693
3013,1779,0.0,-1.0000002963308259,0.999999038928862,202101647981.51474
3013,2984,0.0,1.0000002963308259,0.999999038928862,83120763697.70837
3014,1780,0.0,0.999999038928862,-1.0000002963308259,766232113976.6604
3014,2983,0.0,-0.999999038928862,-1.0000002963308259,79971085071.06894
3015,1783,0.0,-1.0000002963308259,-1.0000002963308259,142751614925.88324
3015,2980,0.0,1.0000002963308259,-1.0000002963308259,142751614925.88324
3016,1784,0.0,0.999999038928862,0.999999038928862,8030250466.733709
3016,2979,0.0,-0.999999038928862,0.999999038928862,38386525376.61379
3017,1797,0.999999038928862,-1.0000002963308259,0.0,412986421242.2942
3017,2994,-0.999999038928862,-1.0000002963308259,0.0,1194787072770.2207
3018,1798,-1.0000002963308259,0.999999038928862,0.0,79971085071.06894
3018,2993,1.0000002963308259,0.999999038928862,0.0,1127523781998.6714
3019,1793,0.999999038928862,0.999999038928862,0.0,2348983123770.899
3019,2998,-0.999999038928862,0.999999038928862,0.0,1105954965478.2212
3020,1794,-1.0000002963308259,-1.0000002963308259,0.0,1194787072770.2207
3020,2997,1.0000002963308259,-1.0000002963308259,0.0,412986421242.2942
3021,1799,-1.0000002963308259,-1.0000002963308259,0.0,327549209757.35693
3021,2996,1.0000002963308259,-1.0000002963308259,0.0,2348983123770.899
3022,1800,0.999999038928862,0.999999038928862,0.0,1194787072770.2207
3022,2995,-0.999999038928862,0.999999038928862,0.0,1194787072770.2207
3023,1795,-1.0000002963308259,0.999999038928862,0.0,412986421242.2942
3023,3000,1.0000002963308259,0.999999038928862,0.0,1194787072770.2207
3024,1796,0.999999038928862,-1.0000002963308259,0.0,327549209757.35693
3024,2999,-0.999999038928862,-1.0000002963308259,0.0,1105954965478.2212
3025,2055,0.0,-1.0000002963308259,0.999999038928862,8030250466.733709
3025,2772,0.0,-1.0000002963308259,-0.9999990389288597,8030250466.733709
3026,2056,0.0,0.999999038928862,-0.9999977815269027,137342356270.78363
3026,2771,0.0,0.999999038928862,1.0000002963308212,137342356270.78363
3027,2051,0.0,0.999999038928862,0.999999038928862,38386525376.61379
3027,2776,0.0,0.999999038928862,-0.9999990389288597,222592842324.6861
3028,2052,0.0,-1.0000002963308259,-0.9999977815269027,222592842324.6861
3028,2775,0.0,-1.0000002963308259,1.0000002963308212,8030250466.733709
3029,2053,0.0,-1.0000002963308259,-0.9999977815269027,1194787072770.2207
3029,2770,0.0,-1.0000002963308259,1.0000002963308212,1194787072770.2207
